C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_42_345.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_42_345.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_42_345.jpg,-0.5000001,1,0,30.14536
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_42_438.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_42_438.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_42_438.jpg,0,1,0,30.18846
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_42_538.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_42_538.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_42_538.jpg,0,1,0,30.19005
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_42_632.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_42_632.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_42_632.jpg,0,1,0,30.19041
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_42_732.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_42_732.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_42_732.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_42_828.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_42_828.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_42_828.jpg,0,1,0,30.19029
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_42_931.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_42_931.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_42_931.jpg,0,1,0,30.19029
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_43_027.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_43_027.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_43_027.jpg,0,1,0,30.19032
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_43_122.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_43_122.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_43_122.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_43_217.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_43_217.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_43_217.jpg,0,1,0,30.19028
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_43_312.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_43_312.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_43_312.jpg,-0.2,1,0,30.17981
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_43_406.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_43_406.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_43_406.jpg,-0.45,1,0,30.15157
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_43_501.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_43_501.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_43_501.jpg,0,1,0,30.18873
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_43_594.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_43_594.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_43_594.jpg,0,1,0,30.19002
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_43_690.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_43_690.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_43_690.jpg,0,1,0,30.19029
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_43_785.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_43_785.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_43_785.jpg,0,1,0,30.19031
C:\Users\KIIT\Desktop\game\IMG\center_2019_12_30_10_24_43_879.jpg,C:\Users\KIIT\Desktop\game\IMG\left_2019_12_30_10_24_43_879.jpg,C:\Users\KIIT\Desktop\game\IMG\right_2019_12_30_10_24_43_879.jpg,0,1,0,30.19027
